Numero;Partie;NbJoueurs;Titre;Gagnant;Premium;Vocale;Mumble;Anonyme;Sans Points;Selective;MDJ;Capitaine;VO;VC;St-Patrick;Halloween;Créateur;dateDebut;dateFin;heureDebut;heureFin;Duree;nbVotes;nbDevotes;NbInterventions;Simple Villageois;Loup-Garou;Voyante;Salvateur;Sorcière;Chasseur;Chasseur Bavard;Cupidon;Ancien;Loup-Garou Blanc;Chaman;Voleur;Petite Fille;Idiot du Village;Bouc émissaire;Joueur de Flûte;Enfant Sauvage;Corbeau;Villageois-Villageois;Ange;Infect Père des Loups;Grand Méchant Loup;Soeurs;Montreur d'Ours;Renard;Chien Loup;Frères;Chevalier à l'Epée rouillée;Marionnettiste;Juge Bègue;Voyante Bavarde;Lapin Blanc;Ankou;Noctambule;Couple
3721933;Fun;6;Comporiginal;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Galaxie7;11/12/2015;11/12/2015;17h43;17h45;2;4;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;None
3721934;Carnage;6;Faim d'loup;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Orianest;11/12/2015;11/12/2015;17h45;17h48;3;4;0;19;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Nazaa-Orianest
3721936;Normale;10;The Sguegues;Amoureux;None;False;False;False;None;None;False;True;True;False;None;None;Sgeugualov;11/12/2015;11/12/2015;17h46;18h07;21;43;0;41;1;3;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;louislou-mourtou
3721937;Fun;14;Totoro;Amoureux;None;False;False;False;None;None;False;False;False;True;None;None;noiraudes;11/12/2015;11/12/2015;17h48;18h08;20;0;0;96;0;3;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;Kenza67-noiraudes
3721939;Fun;10;lolilol;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Thegamer97;11/12/2015;11/12/2015;18h00;18h11;10;11;1;68;0;2;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;Thegamer97-xrayikyio
3721940;Fun;19;Hello :);Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;xjowx;11/12/2015;11/12/2015;17h48;18h23;35;78;11;352;0;5;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Ronish-Okami13340
3721950;Fun;6;Comporiginal;Villageois;None;False;False;False;None;None;False;False;False;True;None;None;Galaxie7;11/12/2015;11/12/2015;17h46;17h49;3;0;0;7;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Galaxie7-Yougaka37
3721951;Fun;50;divergente (50);Villageois;None;False;False;False;None;None;False;True;False;False;None;None;Ikas;11/12/2015;11/12/2015;19h24;20h41;77;273;8;843;27;7;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Salma75-Charlesine
3721952;Carnage;6;Arc En Ciel;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Drakkar;11/12/2015;11/12/2015;17h46;17h50;4;6;0;0;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;laucome-Musicano
3721953;Fun;7;Wolf's Rain;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Fowlz;11/12/2015;11/12/2015;18h00;18h10;9;11;0;31;2;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3721954;Fun;13;SNIR;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Pikenachu;11/12/2015;11/12/2015;17h50;18h11;21;30;4;188;0;3;0;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Joeeeee-Tristan9
3721955;Fun;7;st erembert;Loups-Garous;None;False;False;False;None;None;False;False;False;True;None;None;harrymaar;11/12/2015;11/12/2015;17h53;17h57;4;0;0;9;0;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;harrymaar-wintry
3721956;Fun;9;BadLands;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Miwage;11/12/2015;11/12/2015;17h55;18h05;10;16;0;79;0;3;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Miwage-Akanaz
3721957;Normale;8;MicrouCoulm;Loups-Garous;None;False;True;False;None;None;False;False;False;False;None;None;Lukee;11/12/2015;11/12/2015;18h01;18h19;18;38;0;6;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3721958;Fun;12;bluesky;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;bleuciel;11/12/2015;11/12/2015;17h53;18h13;21;32;1;137;0;3;0;1;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;bleuciel-Lumieu
3721960;Normale;8;Mise en échec;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Hodorgarou;11/12/2015;11/12/2015;17h50;18h02;12;29;2;145;4;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3721964;Fun;11;Wolf;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;imene;11/12/2015;11/12/2015;17h52;18h10;18;16;4;144;0;2;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;alevon-Cricki
3721969;Fun;14;ErzaFairy;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Erzafairy;11/12/2015;11/12/2015;17h58;18h12;13;30;9;202;0;4;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Ap3ricub-Ayreonaut
3721971;Fun;16;Clair de Lune;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Arthurween;11/12/2015;11/12/2015;17h58;18h23;24;76;7;233;0;3;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Shaili-levenge42
3721972;Fun;13;MIAOUSSE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Mynimouse;11/12/2015;11/12/2015;18h04;18h18;14;18;8;111;0;2;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Mynimouse-Inatsuki
3721973;Fun;12;BWAHBWAHBWAAH;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Eratix;11/12/2015;11/12/2015;18h33;18h47;14;25;8;87;0;3;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Roivegeta-Alynous
3721975;Fun;12;JVC;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Breakmy;11/12/2015;11/12/2015;17h57;18h13;16;41;4;161;0;2;0;0;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;Haraa-Leaana
3721977;Fun;12;Bateau1;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Bateau1;11/12/2015;11/12/2015;17h59;18h20;21;30;4;146;0;3;0;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Charfon-Narumii
3721978;Fun;6;Comporiginal;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Galaxie7;11/12/2015;11/12/2015;17h56;18h03;7;12;2;34;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Yougaka37-pavon4888
3721980;Carnage;6;Arc En Ciel;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Drakkar;11/12/2015;11/12/2015;17h56;18h00;4;5;1;13;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Drakkar-Kyzumi
3721981;Fun;16;Les vrais;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Michoue;11/12/2015;11/12/2015;18h01;18h26;24;31;3;275;0;3;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Louloueeee-Michoue
3721982;Fun;10;Rix;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Rix;11/12/2015;11/12/2015;17h59;18h10;10;11;6;89;0;2;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Rix-jessbgette
3721988;Carnage;6;Carnage !!!;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Terbroken;11/12/2015;11/12/2015;18h01;18h05;4;3;0;17;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Stranglers-Terbroken
3721993;Carnage;6;Arc En Ciel;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Drakkar;11/12/2015;11/12/2015;18h01;18h06;5;9;0;20;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Kyzumi-Drakkar
3721995;Fun;10;viveclashofclan;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;capadi;11/12/2015;11/12/2015;18h08;18h16;9;15;1;43;2;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;vdplea-Alexbel
3721997;Fun;10;Mamacarena trol;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Mikuhatsue;11/12/2015;11/12/2015;18h09;18h13;4;11;1;26;0;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3721999;Fun;11;On se fait chié;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Deeuss;11/12/2015;11/12/2015;18h12;18h24;12;15;0;64;0;2;0;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Deeuss-Louvedu33
3722004;Fun;9;BlablaBLAAA!!!;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;kirou241;11/12/2015;11/12/2015;18h09;18h20;11;21;0;98;0;2;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Atem-lunenoire
3722008;Carnage;6;Carnage !!!;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Terbroken;11/12/2015;11/12/2015;18h10;18h16;6;8;0;23;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;leosan-Ho1yck
3722012;Carnage;6;Faim d'loup;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Orianest;11/12/2015;11/12/2015;18h09;18h13;3;2;0;15;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Clapoune-Notry
3722013;Normale;8;The Sguegues;Amoureux;None;False;False;False;None;None;False;False;True;False;None;None;Sgeugualov;11/12/2015;11/12/2015;18h14;18h23;9;21;0;38;2;3;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;saraaaaaaa-Cupcakeeee
3722014;Fun;13;SLG;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;samamy;11/12/2015;11/12/2015;18h18;18h52;34;43;6;311;0;3;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;None
3722016;Fun;13;Totoro;Loups-Garous;None;False;False;False;None;None;False;False;False;True;None;None;noiraudes;11/12/2015;11/12/2015;18h12;18h30;18;0;0;111;0;3;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Wost-Sybine
3722020;Fun;12;Chez Jawad;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Miniloup97;11/12/2015;11/12/2015;18h16;18h35;19;31;1;130;0;3;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Darkblast-Arnthor
3722024;Fun;7;Wolf's Rain;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Fowlz;11/12/2015;11/12/2015;18h21;18h35;14;15;5;30;1;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3722031;Fun;6;Comporiginal;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Galaxie7;11/12/2015;11/12/2015;18h20;18h23;4;4;0;23;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Dreamyyy-Joorkiin
3722033;Carnage;6;Faim d'loup;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Orianest;11/12/2015;11/12/2015;18h14;18h17;3;4;1;14;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Orianest-Notry
3722035;Fun;17;JVC;Ange;None;False;False;False;None;None;False;False;False;False;None;None;Fanatic;11/12/2015;11/12/2015;18h24;18h30;6;10;0;69;0;2;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Fanatic-Zephyr2908
3722038;Fun;11;MDJ spéciale;Villageois;None;False;False;False;None;None;True;True;False;False;None;None;Hirumichan;11/12/2015;11/12/2015;18h24;18h41;17;6;3;80;0;3;0;1;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;tomleo1910-Shiwa479
3722040;Fun;16;JAWAD PARTY;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;winniecat;11/12/2015;11/12/2015;18h22;18h43;21;33;3;183;0;3;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Zlyder-Noxji
3722042;Fun;9;Naknak;Villageois;None;False;False;True;None;None;False;False;False;False;None;None;Nakasu;11/12/2015;11/12/2015;18h27;18h40;13;26;2;85;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Aphrodite-Apollon
3722044;Fun;6;Lames D'agent;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;skyly;11/12/2015;11/12/2015;18h23;18h34;11;17;0;46;0;2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;coraline79-skyly
3722045;Fun;10;Boubouilleeee;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ambruo;11/12/2015;11/12/2015;18h28;18h36;9;21;3;123;0;2;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Askanefi-Nekalwym
3722047;Fun;9;BadLands;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Miwage;11/12/2015;11/12/2015;18h18;18h30;12;23;2;107;0;3;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Nekotaku-Goupix
3722050;Fun;13;partie garou;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Nailiko;11/12/2015;11/12/2015;18h34;18h56;22;32;3;154;0;3;0;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;tuturs-Nailiko
3722059;Fun;13;MIAOUSSE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Mynimouse;11/12/2015;11/12/2015;18h19;18h37;18;22;7;176;0;2;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;None
3722071;Carnage;6;CARNAAAGE;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Thecronos;11/12/2015;11/12/2015;18h29;18h31;1;0;0;0;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;horsing-Chocolyna
3722074;Carnage;6;Faim d'loup;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Orianest;11/12/2015;11/12/2015;18h21;18h24;4;3;0;19;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Orianest-ylatroll
3722075;Carnage;6;Carnage !!!;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Terbroken;11/12/2015;11/12/2015;18h22;18h26;4;10;0;35;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;sauna-Leaana
3722076;Fun;12;lolilol;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Thegamer97;11/12/2015;11/12/2015;18h24;18h36;12;18;2;69;0;3;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;xrayikyio-Tidydy
3722077;Sérieuse;11;Micro Calme;Loups-Garous;None;False;True;False;None;None;False;False;False;False;None;None;Lukee;11/12/2015;11/12/2015;18h28;18h46;18;44;3;7;5;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3722078;Fun;12;Bateau1;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Bateau1;11/12/2015;11/12/2015;18h23;18h42;19;27;3;134;0;3;0;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;hyalinne-poiison
3722084;Normale;8;The doubt;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Lysanthia;11/12/2015;11/12/2015;18h24;18h36;12;25;2;152;3;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3722087;Normale;8;france 2 venez;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Struut;11/12/2015;11/12/2015;18h37;18h46;9;17;1;128;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3722093;Carnage;6;Venez SVP !!!!;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Vicky659;11/12/2015;11/12/2015;18h27;18h30;4;5;0;14;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;bnt-Wolfrig
3722100;Fun;13;Bless my Baobab;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lichen;11/12/2015;11/12/2015;18h28;18h39;11;15;4;110;0;3;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Masterevil-Lete
3722108;Fun;10;Rix;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Rix;11/12/2015;11/12/2015;18h29;18h45;16;27;5;187;0;2;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;zou5632-Rix
3722110;Fun;17;Les vrais;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Shadowmann;11/12/2015;11/12/2015;18h32;19h00;28;35;13;301;1;3;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Zabidou-Clemmme
3722120;Fun;23;Girlninja;Villageois;None;False;False;True;None;None;False;False;False;False;None;None;Girlninja;11/12/2015;11/12/2015;18h41;19h18;38;110;9;500;1;5;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;Sonic-Luigi
3722124;Carnage;6;Faim d'loup;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Orianest;11/12/2015;11/12/2015;18h31;18h34;4;4;0;17;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ylatroll-Charlott76
3722127;Sérieuse;10;Life's a Joak;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Essva;11/12/2015;11/12/2015;18h45;18h58;14;34;3;174;4;3;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3722128;Fun;13;JVC;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Fanatic;11/12/2015;11/12/2015;18h36;18h58;23;21;2;124;0;2;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Carlyle-Luapa
3722129;Fun;12;ErzaFairy;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Erzafairy;11/12/2015;11/12/2015;18h35;18h48;14;27;7;161;0;4;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;None
3722131;Carnage;6;Carnage !!!;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Terbroken;11/12/2015;11/12/2015;18h31;18h34;3;3;0;15;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;sauna-Diabiou
3722144;Fun;7;Wolf's Rain;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Fowlz;11/12/2015;11/12/2015;18h37;18h46;9;1;0;49;1;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3722146;Fun;12;Chez Jawad;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Miniloup97;11/12/2015;11/12/2015;18h39;18h57;18;35;5;132;0;3;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Matthiasbg-Miniloup97
3722149;Fun;12;lolilol;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Thegamer97;11/12/2015;11/12/2015;18h37;18h56;19;22;3;146;0;3;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;Thegamer97-Tempete24
3722157;Fun;21;Arthael;Loup-Blanc;None;False;False;False;None;None;False;False;False;False;None;None;Belou78;11/12/2015;11/12/2015;19h23;19h59;36;96;9;305;1;4;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;Iknowme-Inow
3722158;Fun;11;Jannouuu;Villageois;None;False;False;False;None;None;False;False;False;True;None;None;Jannou83;11/12/2015;11/12/2015;18h54;19h15;21;0;0;139;0;3;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;None
3722160;Fun;13;MIAOUSSE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; Mynimouse;11/12/2015;11/12/2015;18h40;19h02;22;43;8;238;0;2;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Mashusama-Meochan
3722165;Fun;15;SNIR;Joueur de Flûte;None;False;False;False;None;None;False;False;False;False;None;None;Pikenachu;11/12/2015;11/12/2015;18h42;19h02;20;21;3;152;0;3;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Pikenachu-griibouill
3722167;Fun;13;Bless my Baobab;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lichen;11/12/2015;11/12/2015;18h41;18h57;15;22;7;130;0;3;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Masterevil-Khafian
3722169;Carnage;6;Faim d'loup;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Orianest;11/12/2015;11/12/2015;18h40;18h44;3;6;0;22;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Orianest-Playerhxc
3722171;Carnage;6;CARNAAAGE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Thecronos;11/12/2015;11/12/2015;18h41;18h46;5;16;1;27;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;horsing-Thecronos
3722173;Fun;9;Naknak;Villageois;None;False;False;True;None;None;False;False;False;False;None;None;Nakasu;11/12/2015;11/12/2015;18h45;18h53;8;15;0;68;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Lapin-Sith
3722178;Fun;7;Pa d'inkonu mrc;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Swallowz;11/12/2015;11/12/2015;18h47;18h52;5;9;1;11;3;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3722181;Fun;6;Lames D'agent;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;skyly;11/12/2015;11/12/2015;18h44;18h53;9;16;0;45;0;2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;skyly-coraline79
3722189;Carnage;6;Party Beef Rock;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Papybear;11/12/2015;11/12/2015;18h49;18h53;4;5;0;16;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Alsahhim-Pandourse
3722196;Fun;8;Wolf's Rain;Ange;None;False;False;False;None;None;False;False;False;False;None;None;Fowlz;11/12/2015;11/12/2015;18h48;18h53;5;11;3;50;0;2;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
